tool_id,data_tapor,repository_tapor,url_tapor,name_tapor-api,detail,name,QId,url_image,star_average,_ - tools - _ - attribute_value_ids - attribute_value_ids,_ - attribute_values - _ - id,_ - attribute_values - _ - name
1242,"{""id"":1242,""user_id"":1,""name"":""Captivate"",""detail"":""Conquer new learning landscapes with a smart authoring tool that lets you create all kinds of fully-responsive eLearning content. Effortlessly design immersive learning experiences with VR and 360° media assets. Amplify video-based learning by easily adding interactivity to your videos. Captivate also offers screen-recording capabilities."",""is_approved"":true,""image_url"":""images/tools/2/1242.jpg"",""creators_name"":""Adobe Systems Incorporated"",""creators_email"":null,""creators_url"":""https://www.adobe.com/"",""star_average"":0.0,""url"":null,""last_updated"":""2018-11-07"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1242-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,Captivate,Conquer new learning landscapes with a smart authoring tool that lets you create all kinds of fully-responsive eLearning content. Effortlessly design immersive learning experiences with VR and 360° media assets. Amplify video-based learning by easily adding interactivity to your videos. Captivate also offers screen-recording capabilities.,Adobe Captivate,,https://tapor.ca/images/tools/2/1242.jpg,0,65,,
1243,"{""id"":1243,""user_id"":1,""name"":""WorldCat"",""detail"":""\u003cp\u003eWorldCat can simultaneously search the collections and services of more than 10,000 libraries worldwide. It claims to be the largest network of library content and services. Users can search for resources available in their community and also at thousands of other locations all around the world. It helps you finc the item you are looking for and the library near you where the item can be found.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1243.jpg"",""creators_name"":""OCLC, Inc."",""creators_email"":null,""creators_url"":""https://www.oclc.org/"",""star_average"":0.0,""url"":""https://www.worldcat.org/"",""last_updated"":""2021-09-09"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1243-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.worldcat.org/,WorldCat,"WorldCat can simultaneously search the collections and services of more than 10,000 libraries worldwide. It claims to be the largest network of library content and services. Users can search for resources available in their community and also at thousands of other locations all around the world. It helps you finc the item you are looking for and the library near you where the item can be found.",WorldCat,,https://tapor.ca/images/tools/2/1243.jpg,0,1,,
,,,,,,,,,,61,,
1244,"{""id"":1244,""user_id"":1,""name"":""SearchTeam"",""detail"":""\u003cp\u003eSearchTeam is a collaborative search engine that allows individuals and groups to curate search results in a public or shared SearchSpace.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1244.jpg"",""creators_name"":""Zakta LLC"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""http://searchteam.com/"",""last_updated"":""2018-10-12"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1244-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,http://searchteam.com/,SearchTeam,SearchTeam is a collaborative search engine that allows individuals and groups to curate search results in a public or shared SearchSpace.,SearchTeam,,https://tapor.ca/images/tools/2/1244.jpg,0,61,,
,,,,,,,,,,81,,
,,,,,,,,,,84,,
,,,,,,,,,,86,,
1248,"{""id"":1248,""user_id"":1,""name"":""XMetal"",""detail"":""\u003cp\u003eXML-based software application for structured authoring and editing documents and content collaboration.\u003c/p\u003e\u003cp\u003e\u003c/p\u003e\u003cp\u003e\u003c/p\u003e\u003cp\u003eFeatures: \u003c/p\u003e\u003cp\u003eSpellchecker, thesaurus, track changes and other word processing functionality\u003c/p\u003e\u003cp\u003eConfigurable document view (normal, tagged, plain text)\u003c/p\u003e\u003cp\u003e\u003c/p\u003e\u003cp\u003eResource Manager may be used to locate and insert items such as image files and text fragments.\u003c/p\u003e It works on the Microsoft operating system."",""is_approved"":true,""image_url"":""images/tools/2/1248.jpg"",""creators_name"":""JustSystems"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://xmetal.com/"",""last_updated"":""2021-08-18"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1248-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://xmetal.com/,XMetal,"XML-based software application for structured authoring and editing documents and content collaboration.Features: Spellchecker, thesaurus, track changes and other word processing functionalityConfigurable document view (normal, tagged, plain text)Resource Manager may be used to locate and insert items such as image files and text fragments. It works on the Microsoft operating system.",XMetaL,,https://tapor.ca/images/tools/2/1248.jpg,0,61,,
,,,,,,,,,,83,,
1249,"{""id"":1249,""user_id"":1,""name"":""Apache Subversion Version System (SVN)"",""detail"":""\u003cp\u003eApache Subversion Version System (SVN) is an open source version control system. Access and revision to objects are carefully controlled, to prevent unauthorized access and alteration. Developers use SVN to maintain current and historical versions of files such as source code, web pages, and documentation. \u003c/p\u003e\u003cp\u003eTheir Vision: \u003c/p\u003e\u003cp\u003eSubversion exists to be universally recognized and adopted as an open-source, centralized version control system characterized by its reliability as a safe haven for valuable data; the simplicity of its model and usage; and its ability to support the needs of a wide variety of users and projects, from individuals to large-scale enterprise operations.\u003c/p\u003e\u003cp\u003eFeatures:\u003c/p\u003e\u003cp\u003eVersion support for all files and directories in repository, enabling administrator to track changes that have occurred and obtain earlier versions of files\u003c/p\u003e\u003cp\u003eRenamed/copied/moved/removed files retain full revision history\u003c/p\u003e\u003cp\u003eFree-form versioned metadata\u003c/p\u003e\u003cp\u003eAtomic commits\u003c/p\u003e\u003cp\u003eMerge tracking\u003c/p\u003e\u003cp\u003eFile locking\u003c/p\u003e\u003cp\u003eChangelists to organize commits into commit groups\u003c/p\u003e\u003cp\u003ePreservation of file attributes, such as executable and read/write status\u003c/p\u003e\u003cp\u003eApache network server support with WebDAV/DeltaV protocol\u003c/p\u003e\u003cp\u003eWrite-through proxy using WebDAV\u003c/p\u003e\u003cp\u003eInteractive conflict resolution\u003c/p\u003e\u003cp\u003e Repository read-only mirroring\u003c/p\u003e\u003cp\u003eParsable output, including XML log output\u003c/p\u003e\u003cp\u003e Full MIME support - users can view or change the MIME type of each file, with the software knowing which MIME types can have their differences from previous versions shown\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1249.jpg"",""creators_name"":""Apache Software Foundation"",""creators_email"":null,""creators_url"":""https://www.apache.org/"",""star_average"":0.0,""url"":""https://subversion.apache.org/"",""last_updated"":""2018-10-19"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://subversion.apache.org/download.cgi?update=201708081800"",""thumb_url"":""images/tools/2/1249-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://subversion.apache.org/download.cgi?update=201708081800,https://subversion.apache.org/,Apache Subversion Version System (SVN),"Apache Subversion Version System (SVN) is an open source version control system. Access and revision to objects are carefully controlled, to prevent unauthorized access and alteration. Developers use SVN to maintain current and historical versions of files such as source code, web pages, and documentation. Their Vision: Subversion exists to be universally recognized and adopted as an open-source, centralized version control system characterized by its reliability as a safe haven for valuable data; the simplicity of its model and usage; and its ability to support the needs of a wide variety of users and projects, from individuals to large-scale enterprise operations.Features:Version support for all files and directories in repository, enabling administrator to track changes that have occurred and obtain earlier versions of filesRenamed/copied/moved/removed files retain full revision historyFree-form versioned metadataAtomic commitsMerge trackingFile lockingChangelists to organize commits into commit groupsPreservation of file attributes, such as executable and read/write statusApache network server support with WebDAV/DeltaV protocolWrite-through proxy using WebDAVInteractive conflict resolution Repository read-only mirroringParsable output, including XML log output Full MIME support - users can view or change the MIME type of each file, with the software knowing which MIME types can have their differences from previous versions shown",Apache Subversion,,https://tapor.ca/images/tools/2/1249.jpg,0,89,,
1250,"{""id"":1250,""user_id"":1,""name"":""Adobe Dreamweaver"",""detail"":""\u003cp\u003eA visual development tool for creating, publishing, and managing websites and mobile content: Dreamweaver offers a graphics-based WYSIWYG (What You See Is What You GET pronounced wizzywig) and code-based user interface for the development of web pages and sites. The tool may be used to simplify the process of web site development (in comparison to creation of individual web pages), through the provision of a templating system that allows single-source update of shared code and layout across entire sites without server-side includes or scripting.\u003c/p\u003e\u003cp\u003e\u003c/p\u003e\u003cp\u003eFeatures: \u003c/p\u003e\u003cp\u003eWYSIWYG\u003c/p\u003e\u003cp\u003e  \u003c/p\u003e\u003cp\u003eCode hinting for Ajax and JavaScript frameworks\u003c/p\u003e\u003cp\u003e  \u003c/p\u003e\u003cp\u003eSubversion integration\u003c/p\u003e\u003cp\u003e  \u003c/p\u003e\u003cp\u003eFTP/SFTP support\u003c/p\u003e\u003cp\u003e  \u003c/p\u003e\u003cp\u003eWebDav support\u003c/p\u003e\u003cp\u003e  \u003c/p\u003e\u003cp\u003eWeb site template system\u003c/p\u003e\u003cp\u003e  \u003c/p\u003e\u003cp\u003eAdobe Spry AJAX framework support\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1250.jpg"",""creators_name"":""Adobe Systems Incorporated"",""creators_email"":null,""creators_url"":""https://www.adobe.com/"",""star_average"":0.0,""url"":""https://www.adobe.com/ca/products/dreamweaver.html"",""last_updated"":""2018-09-18"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1250-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.adobe.com/ca/products/dreamweaver.html,Adobe Dreamweaver,"A visual development tool for creating, publishing, and managing websites and mobile content: Dreamweaver offers a graphics-based WYSIWYG (What You See Is What You GET pronounced wizzywig) and code-based user interface for the development of web pages and sites. The tool may be used to simplify the process of web site development (in comparison to creation of individual web pages), through the provision of a templating system that allows single-source update of shared code and layout across entire sites without server-side includes or scripting.Features: WYSIWYG  Code hinting for Ajax and JavaScript frameworks  Subversion integration  FTP/SFTP support  WebDav support  Web site template system  Adobe Spry AJAX framework support",Adobe Dreamweaver,,https://tapor.ca/images/tools/2/1250.jpg,0,92,,
